Date,Open,High,Low,Close,Volume
2026-02-26 00:00:00+07:00,181.0,192.0,178.0,181.0,24580000
2026-02-27 00:00:00+07:00,184.0,238.0,169.0,169.0,423907400
2026-03-02 00:00:00+07:00,166.0,187.0,145.0,180.0,43481300
2026-03-03 00:00:00+07:00,188.0,188.0,178.0,184.0,7360700
2026-03-04 00:00:00+07:00,182.0,183.0,175.0,176.0,9278700
2026-03-05 00:00:00+07:00,176.0,182.0,160.0,176.0,3812800
2026-03-06 00:00:00+07:00,171.0,185.0,171.0,175.0,4136100
2026-03-09 00:00:00+07:00,173.0,173.0,155.0,166.0,4158200
2026-03-10 00:00:00+07:00,165.0,172.0,155.0,166.0,5151700
2026-03-11 00:00:00+07:00,166.0,172.0,158.0,161.0,2879800
2026-03-12 00:00:00+07:00,161.0,163.0,150.0,151.0,2331700
2026-03-13 00:00:00+07:00,153.0,154.0,129.0,129.0,6024200
2026-03-16 00:00:00+07:00,128.0,158.0,112.0,131.0,22708200
2026-03-17 00:00:00+07:00,131.0,133.0,123.0,129.0,3396100
2026-03-25 00:00:00+07:00,129.0,149.0,129.0,138.0,3101000
2026-03-26 00:00:00+07:00,144.0,167.0,139.0,159.0,19483000
2026-03-27 00:00:00+07:00,161.0,163.0,151.0,154.0,3284000
2026-03-30 00:00:00+07:00,154.0,156.0,145.0,149.0,3516900
2026-03-31 00:00:00+07:00,148.0,175.0,147.0,151.0,12480900
2026-04-01 00:00:00+07:00,150.0,161.0,148.0,151.0,5982200
2026-04-02 00:00:00+07:00,154.0,155.0,145.0,147.0,3167400
2026-04-06 00:00:00+07:00,148.0,149.0,143.0,144.0,1285300
2026-04-07 00:00:00+07:00,144.0,146.0,141.0,143.0,515500
2026-04-08 00:00:00+07:00,140.0,147.0,139.0,144.0,738500
2026-04-09 00:00:00+07:00,144.0,147.0,144.0,147.0,980000
2026-04-10 00:00:00+07:00,147.0,155.0,145.0,150.0,2087800
2026-04-13 00:00:00+07:00,154.0,155.0,147.0,150.0,1295700
2026-04-14 00:00:00+07:00,152.0,153.0,148.0,150.0,1137400
2026-04-15 00:00:00+07:00,150.0,180.0,149.0,160.0,29106900
2026-04-16 00:00:00+07:00,161.0,162.0,154.0,157.0,4519400
2026-04-17 00:00:00+07:00,158.0,159.0,155.0,157.0,1674300
2026-04-20 00:00:00+07:00,157.0,173.0,156.0,168.0,33578300
2026-04-21 00:00:00+07:00,170.0,172.0,164.0,166.0,13356100
2026-04-22 00:00:00+07:00,168.0,168.0,161.0,162.0,4049000
2026-04-23 00:00:00+07:00,162.0,166.0,161.0,164.0,2909200
2026-04-24 00:00:00+07:00,166.0,167.0,153.0,153.0,3926300
2026-04-27 00:00:00+07:00,156.0,167.0,153.0,153.0,4399300
2026-04-28 00:00:00+07:00,153.0,159.0,152.0,154.0,1525000
2026-04-29 00:00:00+07:00,154.0,160.0,153.0,154.0,1899600
2026-04-30 00:00:00+07:00,157.0,165.0,151.0,153.0,8035500
2026-05-04 00:00:00+07:00,156.0,157.0,151.0,152.0,1008800
2026-05-05 00:00:00+07:00,152.0,160.0,150.0,152.0,2751400
2026-05-06 00:00:00+07:00,154.0,155.0,150.0,150.0,2372700
2026-05-07 00:00:00+07:00,150.0,172.0,150.0,153.0,32624100
2026-05-08 00:00:00+07:00,154.0,154.0,140.0,146.0,3822900
2026-05-11 00:00:00+07:00,142.0,152.0,135.0,142.0,4749400
2026-05-12 00:00:00+07:00,142.0,147.0,139.0,140.0,632600
2026-05-13 00:00:00+07:00,140.0,146.0,132.0,137.0,2735100
2026-05-14 00:00:00+07:00,137.0,137.0,137.0,137.0,0
2026-05-15 00:00:00+07:00,137.0,137.0,137.0,137.0,0
2026-05-18 00:00:00+07:00,137.0,137.0,132.0,136.0,994200
2026-05-19 00:00:00+07:00,136.0,138.0,116.0,123.0,3790600
2026-05-20 00:00:00+07:00,123.0,136.0,116.0,125.0,3721300
2026-05-21 00:00:00+07:00,126.0,129.0,123.0,126.0,508000
2026-05-22 00:00:00+07:00,126.0,127.0,122.0,125.0,743900
2026-05-25 00:00:00+07:00,125.0,130.0,120.0,124.0,1258300
2026-05-26 00:00:00+07:00,124.0,128.0,122.0,124.0,468400
2026-05-27 00:00:00+07:00,124.0,124.0,124.0,124.0,0
2026-05-28 00:00:00+07:00,124.0,124.0,124.0,124.0,0
2026-05-29 00:00:00+07:00,124.0,129.0,124.0,125.0,617700
2026-06-02 00:00:00+07:00,138.0,138.0,126.0,130.0,1127300
2026-06-03 00:00:00+07:00,128.0,128.0,120.0,122.0,1258100
2026-06-04 00:00:00+07:00,122.0,124.0,113.0,117.0,997900
2026-06-05 00:00:00+07:00,116.0,118.0,109.0,110.0,742200
2026-06-08 00:00:00+07:00,112.0,138.0,104.0,104.0,23679300
2026-06-09 00:00:00+07:00,104.0,110.0,103.0,106.0,2651000
2026-06-10 00:00:00+07:00,106.0,109.0,104.0,105.0,1117700
2026-06-11 00:00:00+07:00,107.0,107.0,98.0,99.0,1916400
2026-06-12 00:00:00+07:00,100.0,105.0,99.0,104.0,1918500
2026-06-15 00:00:00+07:00,104.0,111.0,103.0,108.0,3490400
2026-06-17 00:00:00+07:00,110.0,111.0,106.0,107.0,1650300
2026-06-18 00:00:00+07:00,107.0,120.0,107.0,108.0,5496100
2026-06-19 00:00:00+07:00,109.0,118.0,109.0,111.0,1840200
2026-06-22 00:00:00+07:00,110.0,112.0,107.0,110.0,866500
2026-06-23 00:00:00+07:00,111.0,112.0,108.0,109.0,741300
2026-06-24 00:00:00+07:00,112.0,112.0,104.0,107.0,1156900
2026-06-25 00:00:00+07:00,107.0,111.0,106.0,108.0,441600
2026-06-26 00:00:00+07:00,108.0,108.0,105.0,106.0,238600
2026-06-29 00:00:00+07:00,106.0,109.0,104.0,105.0,206400
2026-06-30 00:00:00+07:00,105.0,108.0,99.0,102.0,499900
2026-07-01 00:00:00+07:00,102.0,105.0,101.0,103.0,362100
2026-07-02 00:00:00+07:00,104.0,107.0,98.0,105.0,863500
2026-07-03 00:00:00+07:00,105.0,114.0,103.0,111.0,1266800
2026-07-06 00:00:00+07:00,111.0,117.0,111.0,112.0,1026800
2026-07-07 00:00:00+07:00,113.0,116.0,110.0,111.0,1553700
2026-07-08 00:00:00+07:00,111.0,141.0,111.0,115.0,22927300
2026-07-09 00:00:00+07:00,112.0,123.0,111.0,115.0,3213600
2026-07-10 00:00:00+07:00,115.0,120.0,113.0,116.0,1196100
2026-07-13 00:00:00+07:00,117.0,121.0,114.0,116.0,1281000
2026-07-14 00:00:00+07:00,116.0,120.0,114.0,116.0,1456300
2026-07-15 00:00:00+07:00,116.0,123.0,115.0,119.0,3108300
2026-07-16 00:00:00+07:00,119.0,122.0,116.0,121.0,1911700
2026-07-17 00:00:00+07:00,122.0,122.0,120.0,121.0,707200
2026-07-20 00:00:00+07:00,122.0,125.0,121.0,122.0,472100
2026-07-21 00:00:00+07:00,123.0,132.0,122.0,127.0,5365800
2026-07-22 00:00:00+07:00,129.0,129.0,122.0,122.0,1779000
2026-07-23 00:00:00+07:00,122.0,130.0,121.0,125.0,1724100
2026-07-24 00:00:00+07:00,125.0,125.0,121.0,121.0,693700
2026-07-27 00:00:00+07:00,123.0,124.0,120.0,124.0,197600
2026-07-28 00:00:00+07:00,124.0,144.0,121.0,128.0,39338500
2026-07-29 00:00:00+07:00,129.0,135.0,125.0,127.0,6505800
2026-07-30 00:00:00+07:00,127.0,130.0,124.0,128.0,1477800
2026-07-31 00:00:00+07:00,128.0,129.0,125.0,129.0,797900
2026-08-03 00:00:00+07:00,129.0,135.0,119.0,126.0,2494400
2026-08-04 00:00:00+07:00,128.0,135.0,128.0,133.0,3875600
2026-08-05 00:00:00+07:00,133.0,138.0,130.0,137.0,3267100
2026-08-06 00:00:00+07:00,143.0,143.0,135.0,139.0,6745800
2026-08-07 00:00:00+07:00,139.0,139.0,136.0,136.0,1191500
2026-08-10 00:00:00+07:00,137.0,137.0,132.0,135.0,1359500
2026-08-11 00:00:00+07:00,136.0,136.0,132.0,132.0,721800
2026-08-12 00:00:00+07:00,134.0,137.0,132.0,133.0,635900
2026-08-13 00:00:00+07:00,133.0,135.0,132.0,132.0,856600
2026-08-14 00:00:00+07:00,132.0,135.0,130.0,130.0,400500
2026-08-18 00:00:00+07:00,131.0,134.0,130.0,133.0,345900
2026-08-19 00:00:00+07:00,134.0,136.0,131.0,132.0,466500
2026-08-20 00:00:00+07:00,135.0,138.0,134.0,136.0,1748300
2026-08-21 00:00:00+07:00,136.0,163.0,133.0,145.0,45140900
2026-08-24 00:00:00+07:00,145.0,157.0,145.0,146.0,5129000
2026-08-26 00:00:00+07:00,149.0,150.0,140.0,142.0,2802600
2026-08-27 00:00:00+07:00,142.0,147.0,138.0,143.0,1350200
2026-08-28 00:00:00+07:00,144.0,147.0,142.0,143.0,1205300
2026-08-31 00:00:00+07:00,146.0,146.0,141.0,145.0,873100
2026-09-01 00:00:00+07:00,145.0,175.0,142.0,155.0,58007900
2026-09-02 00:00:00+07:00,152.0,153.0,148.0,152.0,3559400
2026-09-03 00:00:00+07:00,152.0,152.0,148.0,150.0,1802000
2026-09-04 00:00:00+07:00,151.0,152.0,150.0,152.0,1498400
2026-09-07 00:00:00+07:00,152.0,162.0,151.0,159.0,10574300
2026-09-08 00:00:00+07:00,165.0,168.0,157.0,163.0,15992600
2026-09-09 00:00:00+07:00,163.0,164.0,160.0,162.0,3911300
2026-09-10 00:00:00+07:00,164.0,168.0,163.0,163.0,4211500
2026-09-11 00:00:00+07:00,164.0,166.0,157.0,165.0,4224600
2026-09-14 00:00:00+07:00,165.0,184.0,159.0,163.0,14192000
2026-09-15 00:00:00+07:00,164.0,166.0,160.0,161.0,6660600
2026-09-16 00:00:00+07:00,160.0,169.0,158.0,161.0,6991000
2026-09-17 00:00:00+07:00,165.0,180.0,162.0,174.0,48078900
2026-09-18 00:00:00+07:00,174.0,234.0,174.0,234.0,137259200
2026-09-21 00:00:00+07:00,262.0,292.0,244.0,292.0,24377400
2026-09-22 00:00:00+07:00,292.0,292.0,292.0,292.0,0
