Date,Open,High,Low,Close,Volume
2026-02-26 00:00:00+07:00,520.0,525.0,498.0,525.0,33569000
2026-02-27 00:00:00+07:00,530.0,650.0,510.0,640.0,80157900
2026-03-02 00:00:00+07:00,555.0,625.0,550.0,575.0,41282000
2026-03-03 00:00:00+07:00,580.0,580.0,520.0,575.0,24525800
2026-03-04 00:00:00+07:00,580.0,580.0,490.0,490.0,23930000
2026-03-05 00:00:00+07:00,490.0,535.0,490.0,535.0,33234200
2026-03-06 00:00:00+07:00,535.0,540.0,505.0,535.0,40474200
2026-03-09 00:00:00+07:00,498.0,505.0,476.0,496.0,11596100
2026-03-10 00:00:00+07:00,498.0,515.0,484.0,494.0,17859700
2026-03-11 00:00:00+07:00,496.0,496.0,462.0,486.0,20184700
2026-03-12 00:00:00+07:00,496.0,555.0,484.0,525.0,37238000
2026-03-13 00:00:00+07:00,530.0,530.0,482.0,490.0,14389400
2026-03-16 00:00:00+07:00,492.0,520.0,470.0,498.0,14574400
2026-03-17 00:00:00+07:00,500.0,500.0,486.0,496.0,8368300
2026-03-25 00:00:00+07:00,498.0,530.0,492.0,525.0,15681800
2026-03-26 00:00:00+07:00,525.0,530.0,500.0,520.0,13482500
2026-03-27 00:00:00+07:00,525.0,525.0,500.0,520.0,12843300
2026-03-30 00:00:00+07:00,520.0,615.0,505.0,585.0,39592000
2026-03-31 00:00:00+07:00,590.0,655.0,570.0,630.0,46221400
2026-04-01 00:00:00+07:00,600.0,675.0,560.0,670.0,32879800
2026-04-02 00:00:00+07:00,670.0,835.0,650.0,835.0,52616000
2026-04-06 00:00:00+07:00,845.0,1000.0,840.0,970.0,66797000
2026-04-07 00:00:00+07:00,975.0,995.0,880.0,950.0,33043900
2026-04-08 00:00:00+07:00,945.0,1030.0,905.0,950.0,39217700
2026-04-09 00:00:00+07:00,955.0,1185.0,935.0,1185.0,77789600
2026-04-10 00:00:00+07:00,1185.0,1450.0,1155.0,1320.0,76785800
2026-04-13 00:00:00+07:00,1320.0,1320.0,1320.0,1320.0,0
2026-04-14 00:00:00+07:00,1325.0,1330.0,1125.0,1125.0,33742900
2026-04-15 00:00:00+07:00,1090.0,1115.0,960.0,960.0,56346200
2026-04-16 00:00:00+07:00,960.0,1070.0,880.0,960.0,84082300
2026-04-17 00:00:00+07:00,965.0,985.0,865.0,930.0,36772300
2026-04-20 00:00:00+07:00,935.0,950.0,890.0,905.0,23726400
2026-04-21 00:00:00+07:00,910.0,935.0,865.0,905.0,24439800
2026-04-22 00:00:00+07:00,905.0,940.0,855.0,935.0,24384800
2026-04-23 00:00:00+07:00,935.0,935.0,795.0,835.0,51750400
2026-04-24 00:00:00+07:00,835.0,845.0,785.0,815.0,12207200
2026-04-27 00:00:00+07:00,820.0,860.0,815.0,830.0,17370600
2026-04-28 00:00:00+07:00,835.0,860.0,755.0,800.0,25351700
2026-04-29 00:00:00+07:00,810.0,835.0,780.0,830.0,14792700
2026-04-30 00:00:00+07:00,835.0,900.0,775.0,800.0,49587600
2026-05-04 00:00:00+07:00,800.0,800.0,765.0,795.0,13021100
2026-05-05 00:00:00+07:00,800.0,820.0,790.0,810.0,14098600
2026-05-06 00:00:00+07:00,815.0,835.0,800.0,815.0,16141600
2026-05-07 00:00:00+07:00,820.0,820.0,780.0,810.0,15396500
2026-05-08 00:00:00+07:00,810.0,815.0,710.0,720.0,16010200
2026-05-11 00:00:00+07:00,720.0,725.0,640.0,700.0,17851100
2026-05-12 00:00:00+07:00,705.0,705.0,640.0,675.0,12485100
2026-05-13 00:00:00+07:00,655.0,655.0,575.0,645.0,40028400
2026-05-14 00:00:00+07:00,645.0,645.0,645.0,645.0,0
2026-05-15 00:00:00+07:00,645.0,645.0,645.0,645.0,0
2026-05-18 00:00:00+07:00,640.0,640.0,550.0,630.0,12335300
2026-05-19 00:00:00+07:00,635.0,680.0,620.0,645.0,26926200
2026-05-20 00:00:00+07:00,650.0,650.0,570.0,600.0,9888300
2026-05-21 00:00:00+07:00,610.0,610.0,520.0,530.0,18492600
2026-05-22 00:00:00+07:00,535.0,540.0,498.0,540.0,10484400
2026-05-25 00:00:00+07:00,545.0,555.0,480.0,494.0,29741000
2026-05-26 00:00:00+07:00,494.0,505.0,420.0,420.0,47827400
2026-05-27 00:00:00+07:00,420.0,420.0,420.0,420.0,0
2026-05-28 00:00:00+07:00,420.0,420.0,420.0,420.0,0
2026-05-29 00:00:00+07:00,416.0,515.0,402.0,410.0,187076300
2026-06-02 00:00:00+07:00,412.0,428.0,350.0,370.0,61125200
2026-06-03 00:00:00+07:00,374.0,462.0,360.0,458.0,143907800
2026-06-04 00:00:00+07:00,460.0,570.0,424.0,570.0,181221000
2026-06-05 00:00:00+07:00,570.0,575.0,488.0,540.0,59344700
2026-06-08 00:00:00+07:00,540.0,620.0,500.0,580.0,84795500
2026-06-09 00:00:00+07:00,580.0,590.0,540.0,570.0,57077600
2026-06-10 00:00:00+07:00,570.0,590.0,510.0,530.0,71378800
2026-06-11 00:00:00+07:00,535.0,545.0,490.0,510.0,34791900
2026-06-12 00:00:00+07:00,510.0,530.0,500.0,530.0,24798600
2026-06-15 00:00:00+07:00,535.0,605.0,500.0,565.0,91238100
2026-06-17 00:00:00+07:00,565.0,575.0,530.0,565.0,34824700
2026-06-18 00:00:00+07:00,570.0,660.0,545.0,610.0,165916000
2026-06-19 00:00:00+07:00,615.0,715.0,595.0,630.0,188359800
2026-06-22 00:00:00+07:00,635.0,645.0,565.0,590.0,60523600
2026-06-23 00:00:00+07:00,595.0,600.0,540.0,565.0,32966300
2026-06-24 00:00:00+07:00,570.0,570.0,505.0,525.0,24418000
2026-06-25 00:00:00+07:00,525.0,535.0,505.0,525.0,18663200
2026-06-26 00:00:00+07:00,525.0,530.0,478.0,500.0,30005600
2026-06-29 00:00:00+07:00,498.0,505.0,486.0,505.0,13319600
2026-06-30 00:00:00+07:00,510.0,510.0,454.0,456.0,25077100
2026-07-01 00:00:00+07:00,456.0,474.0,430.0,460.0,23076000
2026-07-02 00:00:00+07:00,462.0,462.0,446.0,460.0,15389100
2026-07-03 00:00:00+07:00,460.0,462.0,446.0,460.0,18311100
2026-07-06 00:00:00+07:00,460.0,462.0,450.0,460.0,19504800
2026-07-07 00:00:00+07:00,460.0,520.0,454.0,510.0,67927700
2026-07-08 00:00:00+07:00,500.0,510.0,468.0,480.0,39460900
2026-07-09 00:00:00+07:00,472.0,472.0,450.0,460.0,24000200
2026-07-10 00:00:00+07:00,460.0,480.0,458.0,470.0,31162100
2026-07-13 00:00:00+07:00,470.0,472.0,456.0,460.0,23241600
2026-07-14 00:00:00+07:00,460.0,476.0,458.0,460.0,37281700
2026-07-15 00:00:00+07:00,462.0,464.0,454.0,460.0,17977100
2026-07-16 00:00:00+07:00,460.0,462.0,452.0,460.0,21109600
2026-07-17 00:00:00+07:00,460.0,460.0,454.0,456.0,16544800
2026-07-20 00:00:00+07:00,456.0,458.0,442.0,450.0,26280400
2026-07-21 00:00:00+07:00,450.0,450.0,438.0,448.0,23669100
2026-07-22 00:00:00+07:00,448.0,448.0,418.0,428.0,30829800
2026-07-23 00:00:00+07:00,428.0,428.0,402.0,410.0,46798300
2026-07-24 00:00:00+07:00,410.0,410.0,378.0,386.0,28968400
2026-07-27 00:00:00+07:00,380.0,390.0,372.0,386.0,26460700
2026-07-28 00:00:00+07:00,384.0,424.0,376.0,400.0,83371100
2026-07-29 00:00:00+07:00,402.0,412.0,386.0,400.0,44302800
2026-07-30 00:00:00+07:00,402.0,402.0,388.0,390.0,21998900
2026-07-31 00:00:00+07:00,392.0,406.0,384.0,400.0,37829000
2026-08-03 00:00:00+07:00,400.0,402.0,390.0,396.0,20033700
2026-08-04 00:00:00+07:00,396.0,398.0,388.0,392.0,24528800
2026-08-05 00:00:00+07:00,394.0,394.0,382.0,392.0,29098100
2026-08-06 00:00:00+07:00,394.0,394.0,378.0,382.0,22078900
2026-08-07 00:00:00+07:00,380.0,380.0,364.0,376.0,29946900
2026-08-10 00:00:00+07:00,378.0,398.0,378.0,390.0,40783900
2026-08-11 00:00:00+07:00,392.0,392.0,374.0,380.0,29378000
2026-08-12 00:00:00+07:00,380.0,382.0,368.0,380.0,31930700
2026-08-13 00:00:00+07:00,380.0,380.0,368.0,370.0,29971800
2026-08-14 00:00:00+07:00,370.0,376.0,356.0,370.0,33227500
2026-08-18 00:00:00+07:00,372.0,372.0,364.0,370.0,23586200
2026-08-19 00:00:00+07:00,370.0,370.0,342.0,350.0,52322500
2026-08-20 00:00:00+07:00,350.0,356.0,336.0,352.0,50507300
2026-08-21 00:00:00+07:00,352.0,352.0,338.0,344.0,35909700
2026-08-24 00:00:00+07:00,344.0,344.0,330.0,336.0,32806200
2026-08-26 00:00:00+07:00,336.0,338.0,320.0,326.0,42645600
2026-08-27 00:00:00+07:00,324.0,328.0,312.0,320.0,32739100
2026-08-28 00:00:00+07:00,318.0,324.0,308.0,316.0,39919300
2026-08-31 00:00:00+07:00,316.0,316.0,306.0,310.0,43232200
2026-09-01 00:00:00+07:00,310.0,316.0,304.0,310.0,44026600
2026-09-02 00:00:00+07:00,310.0,320.0,304.0,310.0,74523900
2026-09-03 00:00:00+07:00,310.0,310.0,300.0,304.0,47740800
2026-09-04 00:00:00+07:00,306.0,344.0,300.0,316.0,154510100
2026-09-07 00:00:00+07:00,316.0,324.0,308.0,324.0,88111300
2026-09-08 00:00:00+07:00,326.0,346.0,320.0,324.0,81214800
2026-09-09 00:00:00+07:00,326.0,326.0,302.0,306.0,64244700
2026-09-10 00:00:00+07:00,306.0,324.0,302.0,310.0,118530600
2026-09-11 00:00:00+07:00,308.0,310.0,292.0,304.0,50308100
2026-09-14 00:00:00+07:00,304.0,306.0,286.0,300.0,48541900
2026-09-15 00:00:00+07:00,302.0,304.0,294.0,298.0,35867900
2026-09-16 00:00:00+07:00,298.0,314.0,294.0,308.0,74156700
2026-09-17 00:00:00+07:00,308.0,310.0,298.0,304.0,52844200
2026-09-18 00:00:00+07:00,304.0,306.0,290.0,290.0,51442500
2026-09-21 00:00:00+07:00,292.0,292.0,268.0,268.0,74667900
2026-09-22 00:00:00+07:00,270.0,270.0,238.0,250.0,89561300
2026-09-23 00:00:00+07:00,250.0,254.0,230.0,242.0,70894400
2026-09-24 00:00:00+07:00,234.0,242.0,206.0,206.0,99853600
