Date,Open,High,Low,Close,Volume
2026-02-27 00:00:00+07:00,162.0,165.0,158.0,163.0,16036600
2026-03-02 00:00:00+07:00,163.0,163.0,152.0,156.0,17799600
2026-03-03 00:00:00+07:00,156.0,159.0,153.0,158.0,10725200
2026-03-04 00:00:00+07:00,158.0,158.0,147.0,153.0,7853700
2026-03-05 00:00:00+07:00,153.0,159.0,152.0,157.0,11384200
2026-03-06 00:00:00+07:00,157.0,157.0,149.0,152.0,8160900
2026-03-09 00:00:00+07:00,151.0,152.0,141.0,148.0,12297800
2026-03-10 00:00:00+07:00,151.0,156.0,150.0,156.0,16866800
2026-03-11 00:00:00+07:00,156.0,159.0,152.0,154.0,14971500
2026-03-12 00:00:00+07:00,154.0,155.0,149.0,152.0,14292400
2026-03-13 00:00:00+07:00,152.0,152.0,143.0,148.0,15300700
2026-03-16 00:00:00+07:00,148.0,149.0,141.0,144.0,13413200
2026-03-17 00:00:00+07:00,144.0,150.0,143.0,149.0,18427700
2026-03-25 00:00:00+07:00,145.0,148.0,142.0,148.0,14448300
2026-03-26 00:00:00+07:00,148.0,149.0,144.0,146.0,13365700
2026-03-27 00:00:00+07:00,146.0,150.0,146.0,150.0,29723700
2026-03-30 00:00:00+07:00,150.0,157.0,148.0,157.0,45313500
2026-03-31 00:00:00+07:00,158.0,159.0,147.0,148.0,27575200
2026-04-01 00:00:00+07:00,148.0,154.0,147.0,154.0,26495200
2026-04-02 00:00:00+07:00,154.0,154.0,148.0,150.0,12393300
2026-04-06 00:00:00+07:00,150.0,152.0,146.0,152.0,22326300
2026-04-07 00:00:00+07:00,152.0,152.0,148.0,149.0,12097100
2026-04-08 00:00:00+07:00,149.0,151.0,149.0,150.0,16286500
2026-04-09 00:00:00+07:00,150.0,151.0,148.0,150.0,11415000
2026-04-10 00:00:00+07:00,149.0,152.0,148.0,151.0,11532300
2026-04-13 00:00:00+07:00,151.0,154.0,149.0,153.0,13456600
2026-04-14 00:00:00+07:00,153.0,158.0,152.0,157.0,18281300
