Date,Open,High,Low,Close,Volume
2026-02-27 00:00:00+07:00,120.0,121.0,118.0,120.0,387500
2026-03-02 00:00:00+07:00,115.0,116.0,110.0,112.0,776200
2026-03-03 00:00:00+07:00,110.0,116.0,110.0,115.0,425500
2026-03-04 00:00:00+07:00,115.0,117.0,105.0,112.0,1543900
2026-03-05 00:00:00+07:00,116.0,117.0,113.0,115.0,665400
2026-03-06 00:00:00+07:00,117.0,117.0,109.0,114.0,468900
2026-03-09 00:00:00+07:00,100.0,110.0,100.0,102.0,1610800
2026-03-10 00:00:00+07:00,102.0,105.0,102.0,104.0,541400
2026-03-11 00:00:00+07:00,104.0,110.0,104.0,105.0,414200
2026-03-12 00:00:00+07:00,105.0,110.0,98.0,103.0,1301900
2026-03-13 00:00:00+07:00,106.0,107.0,100.0,105.0,376300
2026-03-16 00:00:00+07:00,105.0,105.0,98.0,98.0,804300
2026-03-17 00:00:00+07:00,101.0,101.0,98.0,101.0,264700
2026-03-25 00:00:00+07:00,101.0,109.0,100.0,105.0,149900
2026-03-26 00:00:00+07:00,105.0,105.0,102.0,104.0,141000
2026-03-27 00:00:00+07:00,104.0,105.0,102.0,105.0,17800
2026-03-30 00:00:00+07:00,104.0,118.0,101.0,106.0,1645600
2026-03-31 00:00:00+07:00,108.0,108.0,104.0,105.0,285300
2026-04-01 00:00:00+07:00,105.0,107.0,104.0,105.0,186300
2026-04-02 00:00:00+07:00,105.0,106.0,102.0,102.0,161300
2026-04-06 00:00:00+07:00,101.0,105.0,100.0,102.0,307500
2026-04-07 00:00:00+07:00,103.0,105.0,101.0,105.0,227100
2026-04-08 00:00:00+07:00,105.0,108.0,103.0,106.0,549700
2026-04-09 00:00:00+07:00,106.0,106.0,103.0,105.0,388800
2026-04-10 00:00:00+07:00,106.0,106.0,104.0,106.0,307600
2026-04-13 00:00:00+07:00,106.0,108.0,103.0,106.0,545500
2026-04-14 00:00:00+07:00,106.0,111.0,106.0,108.0,335300
2026-04-15 00:00:00+07:00,109.0,116.0,105.0,115.0,2833600
2026-04-16 00:00:00+07:00,115.0,115.0,112.0,114.0,689300
2026-04-17 00:00:00+07:00,114.0,123.0,113.0,121.0,4008000
2026-04-20 00:00:00+07:00,120.0,121.0,117.0,119.0,953100
2026-04-21 00:00:00+07:00,121.0,121.0,118.0,119.0,238400
2026-04-22 00:00:00+07:00,117.0,120.0,117.0,118.0,700500
2026-04-23 00:00:00+07:00,117.0,120.0,117.0,119.0,292000
2026-04-24 00:00:00+07:00,119.0,119.0,109.0,112.0,715300
2026-04-27 00:00:00+07:00,112.0,118.0,110.0,113.0,654400
2026-04-28 00:00:00+07:00,115.0,116.0,112.0,113.0,221000
2026-04-29 00:00:00+07:00,115.0,116.0,112.0,115.0,229800
2026-04-30 00:00:00+07:00,115.0,116.0,110.0,110.0,152700
2026-05-04 00:00:00+07:00,111.0,128.0,111.0,121.0,12309400
2026-05-05 00:00:00+07:00,122.0,122.0,117.0,117.0,1470100
2026-05-06 00:00:00+07:00,117.0,120.0,114.0,120.0,1002100
2026-05-07 00:00:00+07:00,119.0,119.0,116.0,118.0,219700
2026-05-08 00:00:00+07:00,119.0,119.0,112.0,116.0,474600
2026-05-11 00:00:00+07:00,112.0,114.0,109.0,113.0,1310500
2026-05-12 00:00:00+07:00,113.0,113.0,109.0,112.0,428900
